ID,gender,name,DOB,area,city,phone,HMO,COB,height,weight,support
395882352,F,Eden,1974-09-01 00:00:00,C,Netanya,0549318875,Clalit,France,1.56,67.0,True
382030715,M,Oren,1953-05-27 00:00:00,C,Bat-Yam,0547730346,Leumit,Morocco,1.72,73.0,True
377418899,F,Penina,1990-06-15 00:00:00,N,Haifa,0525268158,Leumit,Israel,1.58,79.0,False
295870275,F,Tal,1962-09-28 00:00:00,S,Beer-Sheva,0507141701,Clalit,Italy,1.56,79.0,True
350734865,F,Liora,1958-11-27 00:00:00,S,Ashkelon,0544992518,Maccabi,England,1.82,60.0,True
274511507,F,Elisheva,1961-08-11 00:00:00,C,Bat-Yam,0548776374,Meuhedet,Russia,1.86,82.0,False
158038801,F,Omer,1959-08-08 00:00:00,N,Tiberias,0506046710,Maccabi,England,2.06,96.0,True
323466550,M,David,1988-08-09 00:00:00,N,Tiberias,0546052013,Meuhedet,Morocco,1.72,65.0,False
224507821,F,Shachar,1971-08-01 00:00:00,C,Petah-Tikva,0524236132,Clalit,Israel,1.52,47.0,True
236053394,F,Chana,1988-08-03 00:00:00,C,Rishon-LeZion,0523595772,Leumit,Israel,1.74,84.0,False
267261813,M,Zev,1982-12-27 00:00:00,C,Ramat-Gan,0506709384,Meuhedet,Israel,1.7,83.0,True
183326002,M,Doron,1962-06-20 00:00:00,C,Rehovot,0546680359,Meuhedet,Russia,1.62,51.0,False
125927032,F,Shoshana,1983-12-09 00:00:00,N,Nazareth,0543890593,Maccabi,France,1.72,60.0,True
168351939,F,Or,1981-01-28 00:00:00,N,Haifa,0544702090,Leumit,Czech Republic,1.86,71.0,False
289486462,M,Adi,1980-04-15 00:00:00,N,Akko,0541202911,Clalit,Israel,1.78,90.0,True
235667721,F,Shachar,1961-07-23 00:00:00,S,Ashkelon,0544444863,Meuhedet,Israel,1.6400000000000001,47.0,True
154627837,M,Doron,1991-05-06 00:00:00,C,Givatayim,0508626858,Meuhedet,Morocco,1.6,44.0,True
147846247,M,Yitzhak,1987-07-12 00:00:00,C,Yavne,0505004860,Maccabi,Russia,1.84,70.0,False
333353063,F,Michal,1980-06-09 00:00:00,N,Akko,0543147132,Clalit,Argentina,1.84,77.0,True
286365290,M,Eden,1953-10-21 00:00:00,N,Akko,0522105445,Clalit,Yemen,1.8800000000000001,84.0,True
215849477,M,Amit,1950-10-29 00:00:00,C,Petah-Tikva,0542633840,Meuhedet,England,1.8800000000000001,66.0,True
283973709,F,Or,1993-04-26 00:00:00,N,Haifa,0547939057,Meuhedet,Israel,1.8800000000000001,73.0,True
217413242,F,Miriam,1971-08-03 00:00:00,C,Bat-Yam,0544640344,Clalit,England,1.62,63.0,False
255110741,M,Lior,1959-04-02 00:00:00,C,Rehovot,0505457394,Maccabi,France,1.8,75.0,True
296685378,F,Hadas,1992-07-06 00:00:00,S,Eilat,0505209121,Clalit,Poland,1.6800000000000002,44.0,False
312140115,M,Eli,1967-02-25 00:00:00,C,Ramat-Gan,0506473091,Maccabi,Poland,1.78,92.0,False
230646749,M,Reuven,1978-10-10 00:00:00,C,Netanya,0523929837,Leumit,Israel,1.8800000000000001,75.0,True
226471324,M,Nathan,1974-06-11 00:00:00,S,Eilat,0508165517,Meuhedet,Israel,1.86,61.0,True
124673130,F,Yuval,1974-05-23 00:00:00,C,Netanya,0502448439,Meuhedet,Slovakia,1.78,71.0,True
281905003,M,Adi,1977-04-24 00:00:00,C,Rishon-LeZion,0505630368,Leumit,France,1.8,66.0,False
341335032,F,Amit,1979-08-13 00:00:00,N,Zichron-Yaakov,0508568207,Leumit,Israel,1.6800000000000002,79.0,True
191599440,F,Sahar,1996-11-17 00:00:00,N,Haifa,0544846937,Meuhedet,Israel,1.72,97.0,True
393261395,F,Miriam,1975-03-23 00:00:00,N,Haifa,0506283376,Leumit,Slovakia,1.86,85.0,True
255761156,M,Barak,1988-08-17 00:00:00,C,Netanya,0502698604,Leumit,Ukraine,1.56,65.0,True
397164471,F,Hannah,1977-03-19 00:00:00,N,Akko,0547262588,Clalit,Poland,1.5,64.0,True
266792434,F,Sarah,1962-10-05 00:00:00,S,Eilat,0504169682,Meuhedet,Czech Republic,1.54,68.0,True
233187702,M,Noam,1977-11-17 00:00:00,N,Nazareth,0521273506,Leumit,Ukraine,1.7,83.0,True
164331437,F,Michal,1962-01-16 00:00:00,C,Petah-Tikva,0521621171,Clalit,Morocco,1.74,62.0,True
281150763,M,Moshe,1991-03-16 00:00:00,C,Herzliya,0545137136,Meuhedet,Ukraine,1.82,81.0,True
394867064,M,Eli,1981-09-28 00:00:00,S,Ashdod,0501530700,Meuhedet,Israel,1.84,79.0,True
177885791,F,Yuval,1960-05-04 00:00:00,C,Netanya,0505465272,Clalit,Israel,1.8800000000000001,99.0,True
287944889,F,Adina,1968-12-26 00:00:00,C,Herzliya,0509017847,Meuhedet,Israel,1.7,69.0,True
167971267,M,Shalev,1965-02-13 00:00:00,N,Akko,0546034001,Clalit,Israel,1.6800000000000002,58.0,False
346197546,M,Amit,1971-07-30 00:00:00,C,Bat-Yam,0528865685,Leumit,Brazil,1.6600000000000001,60.0,True
147898021,F,Adi,1960-09-10 00:00:00,C,Tel-Aviv,0544316590,Maccabi,Israel,1.82,76.0,True
313275764,F,Adina,1969-06-20 00:00:00,C,Rishon-LeZion,0501541290,Meuhedet,Russia,1.54,65.0,True
287600212,F,Tal,1987-07-05 00:00:00,S,Eilat,0527819846,Leumit,Israel,1.8800000000000001,68.0,False
249616727,M,Yaakov,1980-02-26 00:00:00,N,Nazareth,0546152731,Meuhedet,Israel,1.9,102.0,True
157914520,F,Ora,1996-12-20 00:00:00,N,Tiberias,0544759648,Maccabi,Morocco,1.7,72.0,True
328738240,F,Omer,1967-08-12 00:00:00,S,Eilat,0503489790,Meuhedet,England,1.52,63.0,True
159719396,F,Batya,1971-05-02 00:00:00,C,Netanya,0505106370,Maccabi,England,1.58,68.0,True
350177229,F,Devorah,1978-02-25 00:00:00,C,Rehovot,0549839329,Meuhedet,Israel,1.62,44.0,False
142975539,F,Miriam,1964-06-20 00:00:00,C,Ramat-Gan,0542400675,Clalit,Slovakia,1.62,46.0,True
113204536,F,Esther,1953-11-17 00:00:00,N,Haifa,0509524251,Clalit,Czech Republic,1.82,78.0,True
115429859,M,Nathan,1984-01-11 00:00:00,C,Rishon-LeZion,0545146875,Meuhedet,Morocco,1.8800000000000001,65.0,True
317141713,M,Ariel,1951-03-01 00:00:00,C,Holon,0548912710,Clalit,Israel,1.54,52.0,True
111984527,F,Gal,1971-04-14 00:00:00,C,Petah-Tikva,0509631158,Meuhedet,Israel,1.84,83.0,False
118736478,M,Tzur,1961-07-01 00:00:00,S,Eilat,0507128641,Leumit,Israel,1.78,97.0,True
115878728,M,Yitzhak,1950-09-11 00:00:00,C,Givatayim,0502358195,Maccabi,Morocco,1.56,76.0,False
154295569,M,Ariel,1991-01-01 00:00:00,N,Nazareth,0505410180,Clalit,Israel,1.84,92.0,False
354971372,F,Shai,1958-09-25 00:00:00,S,Eilat,0549682807,Maccabi,Morocco,1.6,51.0,True
393330641,M,Eliezer,1996-04-22 00:00:00,N,Tiberias,0508456773,Meuhedet,Israel,1.8800000000000001,76.0,True
318311674,F,Adina,1952-05-28 00:00:00,N,Tiberias,0503832207,Maccabi,Italy,1.5,44.0,True
369066099,M,Yosef,1989-10-15 00:00:00,C,Rishon-LeZion,0524976433,Meuhedet,Italy,1.78,91.0,True
190682607,F,Eden,1972-12-25 00:00:00,N,Tiberias,0521372491,Meuhedet,Israel,1.54,79.0,True
191963099,M,Or,1973-07-04 00:00:00,C,Petah-Tikva,0522144169,Maccabi,Ukraine,1.6,52.0,True
115610538,F,Ariel,1967-10-11 00:00:00,C,Givatayim,0502912915,Leumit,Israel,1.72,81.0,True
313958696,F,Gal,1993-01-23 00:00:00,C,Herzliya,0509401400,Leumit,France,1.6400000000000001,54.0,True
254319945,F,Hannah,1959-07-30 00:00:00,C,Bat-Yam,0525761179,Maccabi,Ukraine,1.82,93.0,False
253196765,M,Shlomo,1989-11-19 00:00:00,C,Bat-Yam,0527416448,Meuhedet,Israel,1.84,77.0,True
223376467,M,Eliezer,1961-07-26 00:00:00,C,Tel-Aviv,0521928304,Meuhedet,Ukraine,1.72,82.0,True
120744081,F,Gila,1955-10-30 00:00:00,C,Jerusalem,0501810594,Maccabi,Israel,1.84,66.0,True
239282962,F,Hadas,1987-09-04 00:00:00,C,Yavne,0543912491,Leumit,Israel,1.58,55.0,True
119902223,M,Zev,1967-11-24 00:00:00,C,Jerusalem,0548737379,Leumit,Israel,1.52,73.0,False
274079495,F,Michal,1975-03-09 00:00:00,C,Jerusalem,0542982976,Maccabi,Argentina,1.5,69.0,False
238037822,M,Eitan,1960-08-21 00:00:00,N,Akko,0521103447,Maccabi,Russia,1.58,45.0,True
378623782,F,Omer,1950-06-29 00:00:00,N,Zichron-Yaakov,0546757061,Leumit,Israel,1.6800000000000002,45.0,True
282394072,M,Lior,1971-07-25 00:00:00,C,Petah-Tikva,0549352554,Leumit,Tripoli,1.72,98.0,True
376419454,M,Moshe,1978-06-22 00:00:00,C,Givatayim,0544062493,Maccabi,Argentina,1.58,59.0,False
337788479,F,Shira,1953-02-02 00:00:00,N,Zichron-Yaakov,0543607502,Clalit,Brazil,1.8,68.0,False
342962681,M,Meir,1957-02-16 00:00:00,C,Yavne,0527171950,Leumit,Israel,1.84,96.0,True
320910312,F,Shoshana,1954-03-11 00:00:00,C,Jerusalem,0503699806,Maccabi,Israel,1.5,71.0,True
288528830,F,Lior,1951-09-19 00:00:00,N,Akko,0521719084,Maccabi,Israel,1.8800000000000001,67.0,False
369328264,F,Neta,1967-04-27 00:00:00,S,Ashkelon,0543757177,Maccabi,Israel,2.04,111.0,True
373334667,M,David,1994-12-06 00:00:00,C,Petah-Tikva,0521766303,Maccabi,Israel,1.58,47.0,True
365663186,M,Aaron,1973-10-06 00:00:00,N,Zichron-Yaakov,0542973996,Meuhedet,Russia,1.52,74.0,True
266491181,F,Ronit,1970-11-11 00:00:00,C,Ramat-Gan,0544803025,Maccabi,Brazil,1.54,49.0,True
245095705,F,Tal,1976-12-08 00:00:00,S,Ashkelon,0544581570,Meuhedet,Israel,1.82,66.0,True
159765437,M,Moran,1982-09-03 00:00:00,N,Zichron-Yaakov,0542703756,Meuhedet,Israel,1.7,64.0,True
136449486,F,Lior,1970-12-19 00:00:00,S,Eilat,0549731227,Clalit,Ukraine,1.76,67.0,True
362064568,F,Ronit,1970-05-08 00:00:00,C,Givatayim,0505651776,Leumit,Israel,1.84,69.0,True
148767406,F,Aviva,1958-12-05 00:00:00,N,Zichron-Yaakov,0508889343,Meuhedet,Czech Republic,1.76,71.0,True
310404769,F,Rachel,1972-10-08 00:00:00,C,Rehovot,0525371896,Meuhedet,England,1.56,67.0,True
365398002,F,Chana,1996-09-20 00:00:00,N,Haifa,0504995026,Leumit,Brazil,1.7,87.0,True
224385910,F,Adina,1980-04-28 00:00:00,C,Netanya,0521313021,Clalit,Yemen,1.6,68.0,True
229652820,M,Daniel,1978-05-01 00:00:00,C,Herzliya,0541244581,Maccabi,Israel,1.78,60.0,True
278510592,M,Oren,1993-09-07 00:00:00,N,Zichron-Yaakov,0542443723,Maccabi,Czech Republic,1.56,44.0,True
353787055,F,Leah,1990-06-26 00:00:00,N,Tiberias,0542545496,Meuhedet,Ukraine,1.58,68.0,True
111010812,F,Gila,1968-05-23 00:00:00,C,Yavne,0526026775,Leumit,Slovakia,1.7,94.0,False
189826808,M,Daniel,1965-07-05 00:00:00,N,Akko,0523130487,Meuhedet,Slovakia,1.86,91.0,True
134782263,F,Tamar,1982-05-30 00:00:00,C,Petah-Tikva,0544131065,Leumit,Czech Republic,1.54,53.0,False
121458630,F,Esther,1993-04-18 00:00:00,N,Nazareth,0509348876,Meuhedet,France,1.6600000000000001,56.0,True
135758108,F,Rotem,1963-04-16 00:00:00,N,Zichron-Yaakov,0505894097,Meuhedet,Israel,1.5,69.0,True
177299977,M,Benjamin,1961-09-08 00:00:00,C,Herzliya,0523730438,Maccabi,Brazil,1.56,44.0,True
261600303,M,Avraham,1967-09-24 00:00:00,C,Netanya,0502033282,Meuhedet,France,1.8800000000000001,88.0,False
220049542,M,Ariel,1957-02-04 00:00:00,C,Netanya,0542411714,Maccabi,Argentina,1.58,45.0,True
397851415,M,Benjamin,1966-11-12 00:00:00,S,Eilat,0546772864,Maccabi,Israel,1.6800000000000002,44.0,True
133699132,F,Neta,1980-05-30 00:00:00,C,Yavne,0508992718,Maccabi,Israel,1.82,90.0,True
386220570,F,Naomi,1995-06-16 00:00:00,N,Haifa,0523558362,Meuhedet,Israel,1.82,87.0,True
377864414,F,Doron,1970-07-09 00:00:00,N,Nazareth,0509700819,Meuhedet,England,1.8800000000000001,64.0,True
185044763,M,Asher,1951-08-14 00:00:00,N,Haifa,0546798647,Leumit,Israel,1.7,60.0,True
316353423,M,Noam,1958-08-28 00:00:00,N,Tiberias,0542245028,Leumit,Yemen,1.74,73.0,True
199133832,F,Rotem,1982-02-11 00:00:00,N,Tiberias,0544593878,Maccabi,Argentina,2.0,105.0,False
284243857,M,Lior,1976-06-09 00:00:00,C,Rishon-LeZion,0541551988,Maccabi,Israel,2.06,99.0,True
183548774,F,Lior,1972-04-01 00:00:00,C,Bat-Yam,0506665835,Clalit,France,1.52,45.0,True
281904584,F,Hadas,1957-02-15 00:00:00,N,Akko,0502185418,Clalit,Israel,1.94,117.0,True
217357310,F,Michal,1979-04-10 00:00:00,S,Beer-Sheva,0543282010,Meuhedet,Israel,1.54,47.0,True
243736297,M,Gideon,1960-02-01 00:00:00,N,Akko,0541071891,Clalit,Poland,1.8800000000000001,87.0,False
184100300,M,Omer,1976-08-15 00:00:00,C,Jerusalem,0504532978,Meuhedet,Argentina,1.8800000000000001,98.0,True
165644084,F,Batya,1974-11-30 00:00:00,N,Akko,0528594183,Clalit,Poland,1.54,52.0,False
121527808,F,Hadas,1987-08-09 00:00:00,N,Nazareth,0503792277,Clalit,Tripoli,1.78,85.0,True
248850827,F,Omer,1961-01-14 00:00:00,S,Ashkelon,0541932143,Clalit,Tripoli,1.86,62.0,False
368543196,F,Eden,1976-02-05 00:00:00,N,Haifa,0506624087,Leumit,Slovakia,1.6800000000000002,76.0,True
138544019,M,Avraham,1963-10-10 00:00:00,S,Beer-Sheva,0544384593,Maccabi,England,1.6400000000000001,57.0,False
261224125,F,Elior,1987-12-12 00:00:00,S,Beer-Sheva,0504854044,Clalit,Israel,1.6,50.0,True
145901418,F,Sahar,1991-10-23 00:00:00,N,Haifa,0523804808,Leumit,Israel,1.76,77.0,True
390222369,F,Shira,1981-03-09 00:00:00,C,Holon,0525287646,Maccabi,Israel,1.6400000000000001,75.0,False
354007954,M,Doron,1993-01-02 00:00:00,C,Holon,0507833139,Clalit,Israel,1.78,63.0,True
172561491,F,Shachar,1958-03-03 00:00:00,N,Tiberias,0529845878,Leumit,Israel,1.8,89.0,True
163829267,M,David,1981-01-18 00:00:00,N,Nazareth,0547658894,Leumit,Israel,1.8800000000000001,73.0,True
378404315,M,Yaakov,1960-12-07 00:00:00,N,Haifa,0528047023,Maccabi,Israel,1.58,55.0,True
221130054,F,Moran,1955-01-08 00:00:00,C,Herzliya,0542042371,Maccabi,England,1.86,96.0,True
195671611,F,Aviva,1981-07-25 00:00:00,C,Yavne,0528345432,Leumit,England,1.86,70.0,True
311106894,F,Yuval,1995-08-30 00:00:00,S,Eilat,0521264726,Clalit,Yemen,1.5,52.0,True
382137136,F,Ora,1971-01-15 00:00:00,C,Netanya,0546993924,Leumit,Yemen,1.8800000000000001,74.0,True
368750953,F,Leah,1980-06-23 00:00:00,N,Nazareth,0509229350,Clalit,Israel,1.7,72.0,False
191396066,F,Doron,1958-04-19 00:00:00,N,Akko,0542667580,Meuhedet,Israel,1.74,76.0,True
316396074,F,Michal,1994-10-06 00:00:00,N,Akko,0524333232,Maccabi,England,1.86,74.0,True
235526916,F,Shachar,1970-01-10 00:00:00,S,Eilat,0528758290,Leumit,Slovakia,2.08,115.0,True
265247055,M,Nitzan,1959-06-13 00:00:00,N,Haifa,0505785320,Meuhedet,Russia,1.52,76.0,True
239186340,F,Moran,1959-06-19 00:00:00,N,Tiberias,0543582742,Meuhedet,England,1.9,91.0,True
199144836,F,Shoshana,1954-04-13 00:00:00,S,Eilat,0542265064,Meuhedet,Israel,1.8800000000000001,87.0,True
167184198,F,Adi,1966-02-13 00:00:00,C,Rehovot,0501728476,Clalit,Israel,1.8800000000000001,66.0,False
223612060,F,Sahar,1988-05-11 00:00:00,C,Herzliya,0541708155,Leumit,Argentina,1.86,96.0,True
260733922,M,Jonathan,1982-10-05 00:00:00,C,Petah-Tikva,0547806739,Leumit,Italy,1.78,89.0,True
254009248,F,Doron,1984-08-13 00:00:00,C,Netanya,0527881206,Maccabi,Poland,2.08,98.0,True
318845347,M,Jonathan,1954-08-24 00:00:00,N,Nazareth,0542892137,Leumit,England,1.58,59.0,True
124148899,F,Gila,1991-03-15 00:00:00,C,Jerusalem,0549287328,Clalit,Israel,1.54,72.0,True
373259581,F,Ruth,1980-09-03 00:00:00,N,Haifa,0527580242,Leumit,Russia,1.6,49.0,True
361434331,F,Elior,1984-06-01 00:00:00,S,Ashkelon,0549394487,Meuhedet,Poland,1.86,90.0,True
162223645,F,Moran,1987-02-10 00:00:00,C,Jerusalem,0545700002,Meuhedet,Israel,1.92,111.0,True
395461962,F,Yuval,1987-04-11 00:00:00,S,Ashkelon,0543220117,Clalit,Israel,1.56,50.0,True
280142449,M,Zev,1972-07-19 00:00:00,S,Ashdod,0528974221,Meuhedet,Israel,1.92,109.0,True
233820746,M,Gal,1953-01-25 00:00:00,S,Ashkelon,0544667855,Leumit,Israel,1.72,74.0,True
251846236,M,Moshe,1952-07-04 00:00:00,C,Bat-Yam,0525349902,Leumit,Israel,1.6,69.0,True
189002892,F,Batya,1968-11-06 00:00:00,C,Rehovot,0503794680,Maccabi,Slovakia,1.56,77.0,False
350132666,M,Rafi,1950-01-01 00:00:00,C,Jerusalem,0541546108,Leumit,Israel,1.56,63.0,True
371942500,F,Keren,1959-01-25 00:00:00,N,Haifa,0543709856,Maccabi,Israel,1.96,107.0,False
184581087,F,Aviva,1966-10-01 00:00:00,C,Givatayim,0504298680,Maccabi,Italy,1.7,71.0,False
234361228,M,Uri,1953-02-20 00:00:00,N,Nazareth,0544357650,Clalit,Israel,1.92,114.0,False
326041191,F,Batya,1981-07-16 00:00:00,C,Holon,0543845278,Meuhedet,Slovakia,1.74,93.0,True
165481508,F,Chana,1975-02-17 00:00:00,C,Holon,0542792280,Meuhedet,Slovakia,1.54,67.0,False
345398569,F,Rotem,1977-07-04 00:00:00,N,Tiberias,0522054639,Meuhedet,Tripoli,1.8,62.0,True
225230066,F,Miriam,1967-03-04 00:00:00,C,Tel-Aviv,0541568041,Meuhedet,Czech Republic,1.62,57.0,False
332965707,M,Samuel,1988-07-12 00:00:00,C,Bat-Yam,0547526332,Meuhedet,Yemen,1.86,99.0,True
296866536,F,Bracha,1968-06-20 00:00:00,C,Yavne,0543274464,Clalit,Israel,1.8800000000000001,71.0,True
314703686,F,Shoshana,1979-10-21 00:00:00,C,Rehovot,0522564973,Leumit,Argentina,1.7,98.0,False
147643855,F,Omer,1977-04-30 00:00:00,C,Tel-Aviv,0523428387,Clalit,Israel,1.7,91.0,True
397941870,F,Shai,1972-07-29 00:00:00,C,Jerusalem,0549547958,Leumit,Slovakia,1.54,61.0,True
273908934,F,Ariel,1971-10-27 00:00:00,S,Ashkelon,0525073438,Meuhedet,Argentina,1.82,87.0,True
218755256,F,Yuval,1976-03-28 00:00:00,N,Haifa,0523485575,Meuhedet,Slovakia,1.62,44.0,True
199989057,M,Tal,1957-07-05 00:00:00,N,Akko,0502400208,Meuhedet,Israel,1.8,94.0,True
135965660,M,Tal,1977-01-15 00:00:00,C,Herzliya,0506156063,Maccabi,Russia,2.1,119.0,True
335709659,M,Isaac,1970-05-10 00:00:00,S,Ashkelon,0504744540,Clalit,Italy,1.84,79.0,True
135936227,F,Lior,1975-09-24 00:00:00,S,Eilat,0521495484,Meuhedet,Brazil,1.72,66.0,True
381925310,M,Ariel,1953-01-09 00:00:00,N,Nazareth,0542497681,Clalit,Israel,1.52,72.0,True
137300603,F,Elior,1973-12-17 00:00:00,S,Beer-Sheva,0508869766,Meuhedet,Czech Republic,1.78,86.0,True
121117644,M,Reuven,1976-12-24 00:00:00,N,Nazareth,0548865520,Maccabi,Russia,1.5,53.0,True
240966694,F,Naomi,1957-07-06 00:00:00,N,Nazareth,0503863747,Meuhedet,Israel,1.6400000000000001,45.0,True
379714623,F,Elisheva,1955-06-13 00:00:00,C,Ramat-Gan,0544986436,Leumit,Israel,1.6400000000000001,64.0,True
186961767,F,Tal,1954-06-03 00:00:00,C,Bat-Yam,0501340290,Leumit,Israel,1.56,44.0,True
269904280,F,Gal,1988-05-28 00:00:00,S,Beer-Sheva,0525425239,Clalit,Yemen,1.6800000000000002,47.0,True
325598566,F,Elisheva,1975-12-18 00:00:00,C,Rishon-LeZion,0527595253,Clalit,Argentina,1.78,75.0,True
337654970,F,Gila,1993-10-12 00:00:00,C,Jerusalem,0504510728,Clalit,Israel,1.8800000000000001,96.0,True
354932245,F,Nitzan,1976-11-03 00:00:00,N,Nazareth,0543640685,Leumit,Israel,1.84,88.0,True
191320827,F,Yuval,1956-12-06 00:00:00,S,Ashdod,0503598023,Meuhedet,Israel,1.62,68.0,False
289816628,F,Naomi,1966-03-25 00:00:00,N,Akko,0549369911,Clalit,Ukraine,1.76,65.0,True
382179856,F,Ariel,1983-11-17 00:00:00,N,Haifa,0522403351,Clalit,England,1.7,66.0,False
139363643,M,Daniel,1958-11-10 00:00:00,C,Herzliya,0528229703,Leumit,Israel,1.54,60.0,True
354274864,F,Nitzan,1980-07-26 00:00:00,N,Haifa,0529955511,Clalit,Italy,1.7,84.0,True
215641885,F,Gila,1967-09-11 00:00:00,C,Herzliya,0526107596,Clalit,Brazil,1.8800000000000001,69.0,False
263843494,F,Yuval,1984-07-14 00:00:00,C,Bat-Yam,0502845609,Meuhedet,Poland,1.8800000000000001,95.0,True
243249680,M,Lior,1996-12-21 00:00:00,S,Eilat,0507853680,Maccabi,Morocco,1.58,75.0,False
365795323,F,Bracha,1979-03-14 00:00:00,C,Herzliya,0522888230,Maccabi,Israel,1.74,70.0,False
358436228,M,Shachar,1975-11-22 00:00:00,S,Ashkelon,0529428110,Leumit,Israel,1.74,99.0,True
139523804,M,Neta,1963-07-18 00:00:00,C,Yavne,0521903064,Clalit,Israel,1.6600000000000001,77.0,True
144426399,M,Jonathan,1964-06-25 00:00:00,S,Eilat,0547210130,Clalit,Russia,1.54,58.0,True
239937548,F,Devorah,1992-08-15 00:00:00,N,Tiberias,0509416038,Leumit,Israel,1.84,85.0,False
155624305,F,Doron,1965-03-19 00:00:00,C,Herzliya,0509859719,Maccabi,Israel,1.6600000000000001,64.0,False
190794241,M,Eden,1953-02-24 00:00:00,C,Herzliya,0523723559,Leumit,Slovakia,1.8800000000000001,85.0,True
398300831,F,Miriam,1993-07-14 00:00:00,S,Ashdod,0522157370,Meuhedet,Poland,1.6600000000000001,46.0,True
286402128,F,Aviva,1959-03-24 00:00:00,S,Ashkelon,0508554286,Clalit,Slovakia,1.5,76.0,True
154292938,F,Shai,1983-12-13 00:00:00,S,Beer-Sheva,0505539206,Clalit,Yemen,1.62,74.0,True
149926132,F,Shai,1972-12-15 00:00:00,C,Netanya,0548269488,Clalit,Israel,1.94,109.0,False
351577826,M,Yitzhak,1957-11-02 00:00:00,C,Holon,0526099582,Maccabi,England,1.96,93.0,True
227599599,M,Reuven,1974-12-14 00:00:00,N,Tiberias,0528771814,Leumit,England,1.54,60.0,True
334137340,M,Or,1993-12-02 00:00:00,C,Bat-Yam,0547305452,Leumit,Israel,1.8800000000000001,76.0,True
165779982,M,Oren,1969-04-26 00:00:00,S,Ashkelon,0547576443,Clalit,Tripoli,1.74,70.0,True
254461260,M,David,1974-05-01 00:00:00,N,Nazareth,0501989622,Meuhedet,Israel,1.76,75.0,True
171282035,F,Omer,1982-04-22 00:00:00,N,Zichron-Yaakov,0522757312,Clalit,France,1.6400000000000001,64.0,True
132526146,F,Shachar,1984-03-04 00:00:00,C,Herzliya,0546139261,Maccabi,Israel,1.6,75.0,True
272032466,F,Leah,1975-12-16 00:00:00,C,Holon,0524596995,Clalit,England,1.6400000000000001,79.0,True
272081730,F,Sarah,1986-02-04 00:00:00,C,Ramat-Gan,0524170819,Leumit,Slovakia,1.8,64.0,True
356976097,F,Chana,1967-04-25 00:00:00,N,Haifa,0545864715,Clalit,Slovakia,1.58,57.0,True
153625422,F,Ruth,1990-08-11 00:00:00,C,Netanya,0548259229,Leumit,Russia,1.52,55.0,False
260075890,F,Shira,1980-05-29 00:00:00,C,Holon,0549712118,Maccabi,Israel,1.6600000000000001,56.0,True
363533287,M,Lior,1964-04-13 00:00:00,C,Yavne,0548536100,Leumit,Israel,1.62,53.0,True
173583303,M,Moran,1989-11-20 00:00:00,N,Nazareth,0525045024,Meuhedet,Argentina,1.74,80.0,True
352279455,M,Moran,1981-12-12 00:00:00,C,Jerusalem,0521323281,Meuhedet,Slovakia,1.7,72.0,False
224734393,F,Ronit,1973-11-15 00:00:00,S,Eilat,0505505970,Maccabi,Israel,1.62,79.0,True
254625444,M,Moran,1974-05-08 00:00:00,S,Eilat,0522453121,Maccabi,Morocco,2.02,117.0,True
232234858,F,Rachel,1984-01-30 00:00:00,C,Netanya,0524685623,Meuhedet,Israel,1.86,90.0,False
378328102,F,Ronit,1984-09-29 00:00:00,N,Nazareth,0542661907,Clalit,Italy,2.08,93.0,False
372940200,F,Batya,1984-12-08 00:00:00,N,Akko,0542818620,Clalit,Israel,1.74,61.0,True
257930527,F,Neta,1964-04-21 00:00:00,C,Yavne,0528277521,Clalit,Israel,1.56,62.0,False
251279745,M,Doron,1950-04-14 00:00:00,N,Nazareth,0544992644,Maccabi,France,1.8,86.0,True
157427599,M,Nitzan,1980-03-14 00:00:00,C,Netanya,0502860611,Leumit,Yemen,1.74,82.0,True
349869972,F,Ronit,1965-07-28 00:00:00,N,Tiberias,0549793404,Meuhedet,England,1.6800000000000002,76.0,False
223087650,F,Sarah,1971-03-29 00:00:00,N,Akko,0541150020,Maccabi,Poland,1.74,66.0,True
247728600,F,Hannah,1956-10-28 00:00:00,N,Nazareth,0541452645,Meuhedet,Tripoli,1.74,69.0,True
363033131,F,Adi,1976-03-18 00:00:00,C,Bat-Yam,0526997762,Clalit,Russia,1.86,92.0,True
275838868,F,Devorah,1977-03-03 00:00:00,C,Givatayim,0547293635,Leumit,Israel,1.62,75.0,True
179605865,M,Avraham,1991-04-24 00:00:00,C,Rehovot,0549194608,Meuhedet,Poland,1.7,93.0,False
397803551,M,Uri,1975-07-09 00:00:00,C,Yavne,0501843422,Meuhedet,Czech Republic,1.72,62.0,True
344921689,F,Batya,1967-11-30 00:00:00,C,Netanya,0528620706,Leumit,Tripoli,1.76,74.0,True
253889206,M,Meir,1974-05-22 00:00:00,N,Nazareth,0549841237,Maccabi,Israel,1.8,78.0,True
218554653,F,Amit,1957-06-06 00:00:00,C,Bat-Yam,0522857147,Meuhedet,Tripoli,1.58,45.0,True
227704255,F,Shachar,1980-07-01 00:00:00,N,Akko,0504299992,Maccabi,Brazil,1.8800000000000001,68.0,False
128517542,F,Lior,1960-12-16 00:00:00,N,Nazareth,0543678724,Maccabi,Israel,1.86,88.0,False
323714074,M,Yosef,1961-12-08 00:00:00,N,Zichron-Yaakov,0503385259,Meuhedet,Morocco,1.86,69.0,True
