ID,gender,name,DOB,area,city,phone,HMO,COB,height,weight,support
385022805,F,Adina,1974-09-15 00:00:00,S,Ashdod,0523053568,Meuhedet,Tripoli,1.84,60.0,True
279902683,M,Sahar,1962-03-16 00:00:00,C,Bat-Yam,0527049979,Meuhedet,Israel,1.6600000000000001,53.0,True
166938434,M,Zev,1982-08-09 00:00:00,C,Ramat-Gan,0503943556,Maccabi,Brazil,1.8,60.0,True
155380142,F,Liora,1988-07-09 00:00:00,N,Zichron-Yaakov,0529028695,Meuhedet,Czech Republic,1.8,70.0,True
354523186,F,Omer,1981-01-07 00:00:00,N,Tiberias,0545367609,Leumit,Israel,1.54,73.0,True
382967326,F,Ruth,1983-10-24 00:00:00,C,Yavne,0522364572,Clalit,Poland,1.52,69.0,True
291638124,M,Eden,1969-07-25 00:00:00,N,Zichron-Yaakov,0522541035,Leumit,Israel,2.04,113.0,True
233673212,F,Aviva,1968-06-08 00:00:00,C,Jerusalem,0548085345,Meuhedet,Brazil,1.56,69.0,True
210262698,F,Rebecca,1978-11-12 00:00:00,C,Ramat-Gan,0547989483,Maccabi,Tripoli,1.78,64.0,True
158398759,F,Tamar,1989-05-19 00:00:00,C,Netanya,0501052762,Leumit,France,1.78,62.0,True
191210101,M,Sahar,1961-12-30 00:00:00,N,Haifa,0524406233,Meuhedet,Morocco,1.82,74.0,False
350699645,F,Devorah,1985-06-18 00:00:00,N,Nazareth,0544085199,Clalit,Israel,1.6,62.0,True
315168654,F,Liora,1951-03-28 00:00:00,N,Akko,0508522885,Maccabi,Argentina,1.58,60.0,False
122115628,F,Adina,1957-12-30 00:00:00,N,Nazareth,0545676340,Maccabi,Argentina,1.7,92.0,True
253327251,F,Ilana,1982-03-30 00:00:00,S,Beer-Sheva,0508993822,Meuhedet,Ukraine,1.54,70.0,True
324948690,M,Noam,1991-09-17 00:00:00,C,Bat-Yam,0525123695,Clalit,Ukraine,1.74,88.0,False
225034555,F,Sarah,1991-05-24 00:00:00,C,Givatayim,0503386675,Clalit,Tripoli,1.8,70.0,True
384943943,M,Zev,1993-07-03 00:00:00,C,Bat-Yam,0508204306,Leumit,Poland,1.8,80.0,True
147338592,F,Shoshana,1956-11-23 00:00:00,S,Eilat,0504380687,Leumit,Israel,1.8,80.0,False
165295460,F,Doron,1981-04-13 00:00:00,C,Tel-Aviv,0528767657,Leumit,Argentina,1.6400000000000001,74.0,True
279341346,F,Ariel,1974-03-22 00:00:00,C,Givatayim,0527763089,Clalit,Russia,1.56,75.0,True
257560731,F,Keren,1981-04-07 00:00:00,C,Yavne,0504134318,Clalit,Israel,1.82,95.0,True
230670324,F,Shai,1953-06-22 00:00:00,C,Tel-Aviv,0523625694,Clalit,Yemen,1.7,68.0,True
140954242,F,Hadas,1975-01-26 00:00:00,N,Tiberias,0549413437,Meuhedet,Morocco,1.56,62.0,True
382079962,F,Omer,1950-07-03 00:00:00,C,Holon,0505341529,Meuhedet,Russia,1.76,69.0,True
327532849,F,Ora,1983-03-12 00:00:00,N,Tiberias,0529056710,Maccabi,Czech Republic,1.76,65.0,True
318759266,M,Oren,1966-11-06 00:00:00,N,Nazareth,0501918591,Leumit,Ukraine,1.82,89.0,False
239281238,M,Eitan,1982-11-28 00:00:00,N,Nazareth,0528076419,Clalit,Israel,1.72,60.0,True
143643286,M,Uri,1969-02-09 00:00:00,N,Akko,0523274921,Maccabi,Israel,1.82,86.0,True
357251356,F,Liora,1961-05-01 00:00:00,N,Tiberias,0525582521,Maccabi,Israel,1.6,59.0,True
179904989,F,Ronit,1960-10-05 00:00:00,C,Tel-Aviv,0528703033,Clalit,Tripoli,1.62,54.0,True
183043595,M,Aaron,1967-08-12 00:00:00,N,Akko,0506267990,Clalit,Slovakia,1.76,87.0,True
275949801,F,Shalev,1956-05-15 00:00:00,C,Givatayim,0529337079,Leumit,Italy,1.7,93.0,True
137480075,F,Ruth,1994-02-24 00:00:00,N,Akko,0504195811,Clalit,Israel,1.7,78.0,False
326278866,M,Oren,1991-09-21 00:00:00,N,Nazareth,0525315071,Maccabi,Israel,1.7,93.0,False
336555036,M,Lior,1960-03-14 00:00:00,S,Ashkelon,0525646064,Clalit,England,1.7,94.0,True
355397732,F,Gila,1954-06-03 00:00:00,C,Yavne,0549309923,Leumit,Israel,1.7,81.0,False
231236020,F,Naomi,1982-01-08 00:00:00,C,Netanya,0547751924,Clalit,Israel,1.82,90.0,False
386674372,M,Shalev,1994-02-16 00:00:00,N,Tiberias,0529765493,Clalit,Israel,1.72,88.0,False
314941141,F,Penina,1995-11-01 00:00:00,N,Haifa,0522208349,Clalit,Israel,1.52,71.0,True
161337071,M,Reuven,1982-05-21 00:00:00,C,Rishon-LeZion,0527170271,Leumit,Czech Republic,1.78,99.0,False
196370019,F,Miriam,1975-10-10 00:00:00,C,Herzliya,0548841703,Meuhedet,Poland,1.6800000000000002,61.0,False
218102581,F,Bracha,1970-10-04 00:00:00,C,Petah-Tikva,0529560025,Meuhedet,France,1.6600000000000001,70.0,True
338496143,F,Gal,1963-07-13 00:00:00,N,Haifa,0502562171,Clalit,Argentina,2.06,103.0,True
355649100,M,Tzur,1969-04-13 00:00:00,C,Givatayim,0545974349,Maccabi,Israel,1.8,68.0,True
181576227,F,Esther,1994-01-12 00:00:00,C,Yavne,0502856307,Leumit,Argentina,1.82,77.0,False
214923585,F,Lior,1985-06-03 00:00:00,S,Ashdod,0504363794,Leumit,Israel,1.58,54.0,False
372196726,F,Ruth,1962-03-07 00:00:00,C,Holon,0545582296,Maccabi,England,1.6800000000000002,63.0,False
351540526,M,Shachar,1970-10-30 00:00:00,S,Ashkelon,0521550566,Maccabi,Argentina,1.6600000000000001,44.0,False
346180875,F,Michal,1960-03-04 00:00:00,C,Ramat-Gan,0508788146,Meuhedet,France,1.8,65.0,True
288624777,M,Benjamin,1952-09-11 00:00:00,S,Beer-Sheva,0503529705,Leumit,Slovakia,1.8,69.0,True
124885055,M,Samuel,1994-03-25 00:00:00,C,Ramat-Gan,0548817897,Maccabi,Ukraine,2.0,112.0,True
260167483,F,Sarah,1957-10-20 00:00:00,C,Rishon-LeZion,0528467712,Meuhedet,Israel,1.8,98.0,False
194626320,F,Sarah,1965-02-20 00:00:00,C,Holon,0547211745,Meuhedet,Israel,1.5,54.0,True
111616183,F,Neta,1983-02-25 00:00:00,C,Yavne,0503707115,Clalit,Russia,1.76,99.0,True
397325828,F,Yuval,1984-05-05 00:00:00,C,Netanya,0525191603,Maccabi,England,1.62,48.0,True
361707589,F,Sahar,1956-04-04 00:00:00,C,Petah-Tikva,0523199521,Leumit,Israel,1.62,69.0,True
169637825,M,Amit,1990-10-09 00:00:00,C,Ramat-Gan,0501896163,Leumit,Morocco,1.6800000000000002,60.0,True
231477905,F,Ora,1986-06-01 00:00:00,N,Akko,0506795257,Clalit,Israel,1.6400000000000001,78.0,True
210805620,M,Omer,1971-04-14 00:00:00,N,Haifa,0548234585,Meuhedet,Israel,1.76,88.0,False
326351673,F,Shoshana,1957-09-16 00:00:00,S,Ashdod,0528944960,Clalit,Yemen,1.82,99.0,True
235006941,F,Shira,1964-07-03 00:00:00,C,Petah-Tikva,0521558933,Clalit,Israel,1.8800000000000001,91.0,False
269861040,M,Oren,1989-09-16 00:00:00,S,Eilat,0528669362,Leumit,Argentina,1.6600000000000001,71.0,True
363802173,M,Yair,1973-12-08 00:00:00,C,Holon,0541191366,Leumit,Argentina,1.7,63.0,True
221215883,F,Nitzan,1996-12-07 00:00:00,N,Zichron-Yaakov,0524311489,Clalit,Yemen,1.6400000000000001,58.0,True
257805510,F,Elior,1996-07-19 00:00:00,C,Rehovot,0525143711,Maccabi,Czech Republic,1.6,56.0,True
179980833,F,Nitzan,1963-02-26 00:00:00,C,Rehovot,0549077419,Meuhedet,England,1.86,89.0,True
238039944,F,Ora,1964-03-26 00:00:00,N,Zichron-Yaakov,0542947217,Meuhedet,Russia,1.7,83.0,False
144456913,M,Moran,1993-01-18 00:00:00,N,Tiberias,0508639979,Clalit,Israel,1.74,66.0,True
211702082,F,Doron,1962-09-24 00:00:00,C,Givatayim,0502295324,Meuhedet,Israel,1.5,56.0,True
187226818,F,Devorah,1978-05-24 00:00:00,S,Eilat,0509042583,Leumit,France,1.5,48.0,True
249412381,F,Hannah,1991-08-05 00:00:00,C,Holon,0507863879,Meuhedet,Russia,1.8,65.0,False
340676452,M,Yuval,1990-02-10 00:00:00,S,Beer-Sheva,0523493509,Meuhedet,Israel,1.6,68.0,True
358668637,M,Ariel,1984-03-27 00:00:00,S,Beer-Sheva,0502781913,Meuhedet,Yemen,1.84,78.0,False
249827544,M,Barak,1973-12-02 00:00:00,C,Holon,0543367510,Meuhedet,Israel,1.6400000000000001,73.0,True
241900838,F,Devorah,1974-01-20 00:00:00,S,Beer-Sheva,0541044517,Meuhedet,Russia,1.6800000000000002,63.0,False
215150181,F,Nitzan,1964-05-27 00:00:00,C,Ramat-Gan,0525862974,Meuhedet,Israel,1.78,73.0,True
316083147,M,Isaac,1974-11-05 00:00:00,N,Akko,0501641230,Leumit,Ukraine,1.86,72.0,True
283586302,F,Devorah,1963-07-21 00:00:00,C,Tel-Aviv,0525553031,Maccabi,Tripoli,1.8,68.0,True
138463558,F,Shoshana,1969-07-30 00:00:00,N,Tiberias,0523695164,Meuhedet,Israel,1.72,82.0,True
123891488,M,Rotem,1971-03-28 00:00:00,N,Zichron-Yaakov,0523773494,Clalit,Israel,1.76,67.0,True
190275145,M,Isaac,1984-06-05 00:00:00,C,Yavne,0527274498,Meuhedet,Morocco,1.5,49.0,True
276342017,F,Ilana,1961-02-21 00:00:00,C,Holon,0523751094,Maccabi,Israel,1.8,66.0,False
282975621,M,Gal,1952-11-07 00:00:00,C,Rishon-LeZion,0545249373,Leumit,Israel,2.1,117.0,True
225671494,M,Rafi,1979-07-24 00:00:00,N,Haifa,0545306794,Maccabi,Israel,1.6,76.0,True
231935879,F,Moran,1961-06-01 00:00:00,C,Rehovot,0528390224,Meuhedet,Morocco,1.8800000000000001,94.0,True
170053921,M,Jonathan,1965-02-27 00:00:00,N,Zichron-Yaakov,0503201514,Clalit,Yemen,1.7,83.0,False
186308941,F,Adina,1953-06-20 00:00:00,C,Tel-Aviv,0521783494,Leumit,Argentina,1.76,96.0,True
396546874,F,Shira,1963-08-19 00:00:00,N,Tiberias,0521669896,Meuhedet,Israel,1.8800000000000001,77.0,True
342104048,M,Lior,1954-06-11 00:00:00,N,Tiberias,0549026175,Clalit,Poland,1.62,47.0,True
348961013,M,Reuven,1966-08-28 00:00:00,C,Rishon-LeZion,0506297068,Clalit,Yemen,1.5,49.0,True
222517945,M,Omer,1982-04-19 00:00:00,N,Akko,0543431344,Leumit,Argentina,1.5,49.0,True
210781434,F,Shalev,1960-05-15 00:00:00,S,Eilat,0548051030,Maccabi,Israel,2.1,119.0,True
226241551,F,Moran,1979-01-24 00:00:00,C,Netanya,0506767246,Clalit,Israel,1.7,98.0,True
336316873,F,Tova,1982-04-09 00:00:00,N,Nazareth,0546748699,Clalit,Argentina,1.6400000000000001,64.0,True
161330062,M,Shlomo,1984-08-07 00:00:00,C,Rishon-LeZion,0503878804,Leumit,Slovakia,1.82,72.0,True
321423653,F,Eden,1972-10-22 00:00:00,C,Tel-Aviv,0549561037,Clalit,Ukraine,1.72,80.0,False
371624232,F,Yuval,1978-11-18 00:00:00,S,Beer-Sheva,0543193386,Leumit,Israel,1.82,98.0,True
151454630,M,Lior,1974-02-07 00:00:00,S,Ashkelon,0542044686,Maccabi,Israel,2.02,93.0,True
289955137,M,Eitan,1989-12-14 00:00:00,N,Akko,0501120560,Leumit,Israel,1.8,99.0,False
338285566,M,Nitzan,1978-05-04 00:00:00,N,Tiberias,0547197636,Maccabi,Israel,1.86,61.0,True
335412471,M,Or,1982-03-26 00:00:00,C,Givatayim,0525024074,Leumit,Slovakia,1.82,78.0,True
334117860,F,Elior,1977-09-27 00:00:00,C,Petah-Tikva,0529024747,Clalit,Tripoli,1.78,70.0,False
334073177,F,Omer,1984-02-26 00:00:00,N,Akko,0528377737,Leumit,Russia,1.54,64.0,False
391499368,F,Sahar,1993-04-02 00:00:00,C,Holon,0509679954,Maccabi,Italy,2.0,97.0,False
287303845,F,Aviva,1961-12-03 00:00:00,S,Eilat,0501939817,Meuhedet,Israel,1.86,97.0,False
389278934,M,Shlomo,1995-02-03 00:00:00,C,Rehovot,0505392015,Maccabi,Israel,1.82,63.0,True
242480382,M,Nitzan,1953-07-25 00:00:00,N,Tiberias,0543627663,Leumit,Israel,1.8800000000000001,74.0,True
353904448,F,Devorah,1980-02-11 00:00:00,C,Jerusalem,0509083792,Leumit,Israel,1.62,79.0,True
232182732,F,Ronit,1957-12-01 00:00:00,N,Tiberias,0528857678,Meuhedet,Brazil,1.58,51.0,True
294417534,M,Shachar,1957-04-09 00:00:00,N,Haifa,0549233167,Maccabi,France,1.7,88.0,True
211319626,F,Moran,1995-07-06 00:00:00,N,Akko,0525715557,Leumit,Israel,1.5,67.0,True
229807425,M,Meir,1983-05-18 00:00:00,C,Bat-Yam,0547769668,Leumit,Israel,1.86,83.0,False
318612018,F,Ayala,1956-11-18 00:00:00,S,Beer-Sheva,0508264544,Leumit,Poland,1.58,51.0,True
190009431,M,Adi,1968-11-10 00:00:00,N,Zichron-Yaakov,0522853424,Meuhedet,Brazil,2.1,112.0,True
268824938,M,Benjamin,1962-12-16 00:00:00,N,Nazareth,0523091812,Meuhedet,Argentina,1.86,72.0,False
398624259,M,Barak,1984-02-27 00:00:00,S,Beer-Sheva,0522394315,Maccabi,Russia,1.9,104.0,True
347513729,F,Or,1962-08-28 00:00:00,C,Holon,0521252762,Clalit,Israel,1.52,63.0,False
223658063,F,Chana,1971-03-11 00:00:00,N,Akko,0521550557,Clalit,Russia,1.7,70.0,True
157053256,M,Yitzhak,1982-12-09 00:00:00,N,Akko,0549598560,Leumit,Poland,1.8800000000000001,78.0,False
339094243,F,Shai,1995-02-24 00:00:00,C,Holon,0527558425,Maccabi,Israel,1.76,74.0,False
238888129,F,Shai,1984-02-19 00:00:00,C,Jerusalem,0524104934,Meuhedet,Israel,1.74,98.0,False
251591931,F,Rotem,1983-02-17 00:00:00,N,Haifa,0544409042,Clalit,Czech Republic,1.62,51.0,False
357392091,F,Adi,1970-12-12 00:00:00,N,Tiberias,0545667175,Meuhedet,Ukraine,1.6400000000000001,46.0,True
339968947,F,Shira,1973-05-17 00:00:00,C,Petah-Tikva,0525401758,Maccabi,Slovakia,1.8800000000000001,76.0,True
183221248,F,Doron,1956-04-26 00:00:00,C,Jerusalem,0502385550,Meuhedet,Morocco,1.52,72.0,True
190073478,F,Rotem,1972-05-15 00:00:00,C,Rishon-LeZion,0501906012,Maccabi,Israel,1.6,77.0,True
116403750,M,Noam,1966-03-01 00:00:00,C,Rehovot,0545574474,Meuhedet,Israel,1.72,97.0,False
388254735,M,Zev,1962-03-24 00:00:00,C,Givatayim,0524425525,Clalit,Brazil,1.6600000000000001,52.0,True
125330006,M,Nathan,1963-03-08 00:00:00,C,Yavne,0505416914,Leumit,Slovakia,1.9,119.0,True
259356273,M,Gideon,1963-04-25 00:00:00,C,Tel-Aviv,0525681686,Clalit,Israel,1.6600000000000001,59.0,True
368217554,M,Samuel,1961-04-16 00:00:00,N,Zichron-Yaakov,0548313523,Meuhedet,Yemen,1.74,98.0,False
291192703,F,Ora,1981-02-17 00:00:00,C,Netanya,0505621384,Leumit,France,1.56,50.0,True
339625186,F,Yuval,1980-06-29 00:00:00,S,Eilat,0521731987,Leumit,Israel,1.84,60.0,True
253802748,F,Liora,1988-02-24 00:00:00,C,Yavne,0529406570,Maccabi,Russia,1.74,61.0,False
191365233,M,Eli,1963-03-15 00:00:00,S,Beer-Sheva,0508530232,Maccabi,Israel,1.8,96.0,True
255346526,M,Rafi,1977-01-20 00:00:00,C,Herzliya,0502292871,Maccabi,Tripoli,1.84,76.0,True
269442121,F,Tova,1986-01-18 00:00:00,C,Petah-Tikva,0526896267,Clalit,Brazil,1.8800000000000001,69.0,False
381726425,M,Moran,1984-12-27 00:00:00,N,Zichron-Yaakov,0545709272,Meuhedet,Israel,1.6800000000000002,45.0,True
325783412,F,Sahar,1967-07-22 00:00:00,C,Rehovot,0526979068,Meuhedet,Israel,1.7,87.0,True
251113163,F,Gila,1964-08-01 00:00:00,N,Haifa,0506154634,Meuhedet,Argentina,2.0,97.0,True
384218413,F,Adi,1971-05-09 00:00:00,N,Zichron-Yaakov,0544021807,Leumit,Israel,1.56,64.0,False
283967728,M,Jonathan,1950-04-29 00:00:00,C,Yavne,0547852760,Clalit,Israel,1.74,68.0,True
274711529,M,David,1950-08-14 00:00:00,N,Akko,0546462887,Clalit,Russia,1.78,91.0,True
174390969,F,Liora,1951-06-30 00:00:00,C,Rehovot,0501494999,Leumit,Slovakia,1.7,73.0,True
367684759,F,Liora,1953-08-28 00:00:00,N,Haifa,0547993276,Clalit,Israel,1.62,52.0,True
327379019,M,Ariel,1995-04-02 00:00:00,N,Haifa,0547733808,Leumit,Israel,1.5,70.0,True
113676032,F,Adina,1955-01-13 00:00:00,C,Bat-Yam,0523456349,Clalit,Czech Republic,1.52,51.0,True
114312235,F,Rotem,1955-12-18 00:00:00,C,Rehovot,0507513614,Leumit,France,1.6600000000000001,75.0,True
175674309,M,Tal,1982-06-07 00:00:00,C,Bat-Yam,0528797300,Leumit,England,1.62,60.0,True
180529433,M,Amit,1952-06-22 00:00:00,S,Ashdod,0502049097,Meuhedet,Israel,1.6800000000000002,48.0,False
235408818,F,Ilana,1972-12-23 00:00:00,N,Nazareth,0523073014,Meuhedet,Israel,1.56,78.0,False
333369836,F,Yuval,1988-02-03 00:00:00,N,Haifa,0543880126,Meuhedet,Czech Republic,1.76,78.0,True
196049844,M,Isaac,1983-12-02 00:00:00,N,Zichron-Yaakov,0521563996,Clalit,Poland,1.6800000000000002,57.0,False
362345832,F,Tamar,1974-08-20 00:00:00,N,Haifa,0549433926,Clalit,Morocco,1.52,60.0,True
279380853,F,Batya,1975-01-21 00:00:00,C,Holon,0526895559,Maccabi,Ukraine,1.6800000000000002,54.0,True
263748756,M,Amit,1975-07-19 00:00:00,C,Givatayim,0521509765,Leumit,Ukraine,1.6800000000000002,76.0,True
260829982,F,Neta,1996-05-25 00:00:00,C,Rishon-LeZion,0547863693,Clalit,Israel,1.86,67.0,True
362298597,M,Neta,1963-10-20 00:00:00,C,Herzliya,0546860313,Maccabi,Tripoli,1.84,94.0,True
231732050,M,Tzur,1963-04-27 00:00:00,C,Holon,0523492674,Leumit,Russia,1.6600000000000001,66.0,True
217948463,M,Yaakov,1980-02-17 00:00:00,N,Nazareth,0544522751,Maccabi,Israel,1.74,89.0,True
367720676,F,Rachel,1975-07-25 00:00:00,C,Yavne,0521396451,Leumit,Morocco,1.5,70.0,True
254773797,M,Eitan,1963-07-30 00:00:00,C,Rehovot,0528083475,Clalit,Yemen,1.7,66.0,True
219084073,F,Hadas,1975-01-11 00:00:00,C,Bat-Yam,0526053657,Leumit,Argentina,1.72,62.0,True
174967280,F,Yuval,1958-02-25 00:00:00,N,Haifa,0527443262,Maccabi,Slovakia,1.7,88.0,False
146159149,M,Jonathan,1977-02-08 00:00:00,C,Holon,0542826127,Leumit,France,2.04,117.0,True
266063580,F,Neta,1982-07-16 00:00:00,N,Zichron-Yaakov,0507851201,Meuhedet,Italy,1.9,100.0,True
346862890,M,Rotem,1954-09-17 00:00:00,C,Rehovot,0525075487,Leumit,Israel,1.84,95.0,True
360551935,F,Rebecca,1958-09-25 00:00:00,S,Eilat,0542583716,Clalit,Czech Republic,1.5,44.0,True
254726181,M,Aaron,1993-12-12 00:00:00,S,Ashkelon,0546467604,Meuhedet,Tripoli,1.72,65.0,True
234146869,M,Tal,1992-12-15 00:00:00,S,Beer-Sheva,0509618015,Clalit,Brazil,1.56,58.0,True
129453706,M,Adi,1950-02-19 00:00:00,N,Zichron-Yaakov,0526160777,Leumit,England,1.5,70.0,True
226553982,M,Asher,1973-04-09 00:00:00,N,Tiberias,0523736765,Maccabi,Yemen,2.04,117.0,False
136415417,F,Sarah,1976-01-21 00:00:00,N,Nazareth,0541146836,Clalit,Israel,1.58,78.0,True
255806873,F,Tamar,1958-09-13 00:00:00,C,Tel-Aviv,0543393110,Meuhedet,Ukraine,1.58,67.0,True
243204922,M,Eliezer,1983-04-06 00:00:00,C,Bat-Yam,0545569337,Meuhedet,Israel,1.8800000000000001,88.0,True
298498969,F,Leah,1979-01-03 00:00:00,C,Ramat-Gan,0506566581,Maccabi,Israel,1.52,76.0,True
246245348,M,Shalev,1977-12-20 00:00:00,S,Eilat,0527754681,Meuhedet,Morocco,1.72,74.0,True
388405127,M,Reuven,1965-04-17 00:00:00,C,Rehovot,0545007120,Leumit,Israel,1.96,103.0,True
286488127,F,Sarah,1972-01-21 00:00:00,C,Givatayim,0523820336,Leumit,Israel,1.56,71.0,True
170056629,F,Rotem,1979-11-09 00:00:00,N,Tiberias,0543369548,Leumit,Israel,1.84,95.0,True
232411225,F,Rachel,1988-01-29 00:00:00,N,Akko,0521232976,Maccabi,Czech Republic,1.52,74.0,True
341205189,F,Tal,1980-11-10 00:00:00,N,Haifa,0544065889,Leumit,Russia,1.54,79.0,True
370585133,F,Adi,1989-07-15 00:00:00,S,Ashkelon,0528999857,Clalit,Morocco,1.78,82.0,True
370385112,M,Meir,1977-05-30 00:00:00,N,Akko,0521915379,Clalit,Israel,1.74,62.0,True
356869553,M,Lior,1994-03-19 00:00:00,N,Zichron-Yaakov,0505792523,Maccabi,Poland,1.74,95.0,True
142409914,F,Miriam,1961-10-01 00:00:00,N,Tiberias,0544548361,Leumit,France,1.84,66.0,True
255052979,F,Eden,1977-04-25 00:00:00,N,Haifa,0501446391,Maccabi,Israel,1.58,57.0,False
262378029,M,David,1991-04-26 00:00:00,N,Tiberias,0505334320,Meuhedet,Slovakia,2.02,113.0,True
319607486,F,Michal,1977-10-14 00:00:00,N,Tiberias,0522569304,Meuhedet,Ukraine,1.6600000000000001,78.0,True
276113629,F,Doron,1973-07-08 00:00:00,N,Nazareth,0547892878,Meuhedet,Ukraine,1.78,93.0,True
332950834,M,Rotem,1954-10-03 00:00:00,N,Nazareth,0524451632,Meuhedet,Israel,1.52,63.0,True
268649118,F,Keren,1985-08-21 00:00:00,N,Haifa,0543958828,Leumit,Russia,1.84,75.0,True
392868395,M,Barak,1960-11-29 00:00:00,N,Nazareth,0503573256,Maccabi,Israel,2.04,91.0,True
328702509,F,Aviva,1984-02-28 00:00:00,S,Eilat,0542613405,Maccabi,Israel,1.84,84.0,True
373311749,M,Eitan,1954-04-17 00:00:00,C,Herzliya,0545623058,Leumit,Israel,1.56,78.0,True
222066831,M,Aaron,1955-04-30 00:00:00,C,Netanya,0542199181,Meuhedet,Czech Republic,1.76,84.0,True
139406468,M,Yitzhak,1962-02-09 00:00:00,S,Eilat,0545291011,Meuhedet,Israel,1.72,65.0,True
196406356,F,Hadas,1981-12-05 00:00:00,S,Eilat,0549409520,Maccabi,Israel,1.72,78.0,False
360405808,F,Rebecca,1968-12-07 00:00:00,N,Tiberias,0528799254,Clalit,Slovakia,1.8800000000000001,63.0,True
388450403,F,Eden,1990-09-22 00:00:00,C,Jerusalem,0502756162,Maccabi,Tripoli,1.92,110.0,False
186691838,M,Yitzhak,1991-01-20 00:00:00,S,Eilat,0542012727,Maccabi,Ukraine,1.8800000000000001,66.0,True
146655487,F,Shoshana,1977-02-01 00:00:00,N,Zichron-Yaakov,0504380447,Meuhedet,Israel,1.74,95.0,True
138355385,M,Eden,1974-07-10 00:00:00,C,Rishon-LeZion,0521290468,Maccabi,England,1.76,73.0,True
182337037,F,Michal,1974-03-27 00:00:00,S,Eilat,0508700926,Clalit,Tripoli,1.76,82.0,True
159841723,F,Shai,1973-03-20 00:00:00,C,Holon,0507215328,Clalit,Czech Republic,1.7,73.0,True
360063819,M,Shai,1977-01-11 00:00:00,S,Eilat,0522947340,Meuhedet,Italy,1.56,61.0,True
161958663,F,Nitzan,1960-03-22 00:00:00,C,Rehovot,0526944543,Clalit,France,1.78,65.0,True
113276214,F,Chana,1951-11-07 00:00:00,C,Rehovot,0523085566,Maccabi,Argentina,1.56,59.0,True
154414078,F,Devorah,1954-01-21 00:00:00,S,Ashkelon,0527245280,Clalit,Russia,1.6600000000000001,74.0,False
115692103,F,Shalev,1964-03-06 00:00:00,C,Rishon-LeZion,0502593004,Clalit,Czech Republic,1.6600000000000001,59.0,True
277991833,M,Eliezer,1985-03-14 00:00:00,C,Ramat-Gan,0526273059,Leumit,Argentina,1.72,63.0,True
280081653,F,Hannah,1968-11-15 00:00:00,N,Zichron-Yaakov,0544783285,Meuhedet,Poland,1.76,95.0,False
267327046,M,Oren,1959-03-16 00:00:00,C,Jerusalem,0524528183,Meuhedet,Czech Republic,1.82,98.0,False
230801030,M,Yair,1978-12-09 00:00:00,C,Givatayim,0505963961,Clalit,Tripoli,1.62,62.0,True
238057016,M,Meir,1984-06-19 00:00:00,S,Ashkelon,0501163129,Maccabi,Tripoli,1.76,69.0,True
319189289,M,Daniel,1980-12-07 00:00:00,N,Akko,0505843867,Maccabi,Morocco,1.94,119.0,True
222032374,F,Omer,1978-01-20 00:00:00,C,Ramat-Gan,0527805379,Maccabi,Israel,1.6800000000000002,65.0,True
188062347,F,Eden,1995-04-06 00:00:00,C,Herzliya,0541418800,Leumit,Russia,1.76,64.0,False
140869810,F,Rotem,1959-08-27 00:00:00,N,Haifa,0502289263,Meuhedet,France,1.86,74.0,True
288782704,M,Yuval,1960-05-30 00:00:00,C,Tel-Aviv,0506957250,Clalit,Czech Republic,1.56,63.0,False
114714798,M,Eliezer,1994-09-18 00:00:00,N,Akko,0546663242,Meuhedet,Argentina,1.84,74.0,False
186567775,F,Eden,1979-03-23 00:00:00,C,Netanya,0503677534,Leumit,Israel,1.84,61.0,True
246798726,M,Reuven,1985-10-22 00:00:00,C,Bat-Yam,0548053472,Meuhedet,Italy,1.74,61.0,False
212385233,F,Tal,1967-01-18 00:00:00,C,Holon,0506737320,Clalit,Italy,1.8800000000000001,75.0,True
258752722,M,Sahar,1954-04-24 00:00:00,C,Givatayim,0525098051,Leumit,Israel,1.76,87.0,True
219231322,F,Gal,1965-07-20 00:00:00,N,Zichron-Yaakov,0544952356,Maccabi,Poland,1.8,82.0,False
243494346,F,Tamar,1985-03-15 00:00:00,N,Akko,0504209953,Clalit,Israel,2.02,91.0,False
198338772,M,Nitzan,1960-11-14 00:00:00,C,Tel-Aviv,0521878383,Maccabi,France,1.96,96.0,True
315191553,F,Shachar,1971-08-11 00:00:00,S,Ashdod,0525245006,Meuhedet,Israel,1.72,60.0,True
314158539,F,Shai,1989-02-12 00:00:00,C,Bat-Yam,0523442240,Leumit,Italy,1.7,62.0,False
380482103,F,Tova,1966-08-07 00:00:00,C,Jerusalem,0545308856,Clalit,Slovakia,1.72,68.0,False
171188265,F,Or,1977-04-13 00:00:00,N,Haifa,0521453387,Meuhedet,Ukraine,1.56,56.0,True
286154191,F,Or,1986-12-19 00:00:00,S,Beer-Sheva,0541597441,Maccabi,Israel,1.6800000000000002,73.0,False
363154847,F,Adina,1996-02-16 00:00:00,S,Eilat,0508686908,Maccabi,Morocco,1.54,63.0,True
287085216,F,Adina,1980-01-04 00:00:00,C,Rehovot,0522660961,Meuhedet,Poland,1.84,86.0,True
230109175,F,Ariel,1975-02-08 00:00:00,N,Nazareth,0529381832,Maccabi,England,1.58,63.0,True
136919495,F,Shoshana,1982-11-01 00:00:00,C,Bat-Yam,0521293666,Maccabi,Ukraine,1.98,100.0,True
398730088,F,Naomi,1960-12-30 00:00:00,N,Haifa,0529460079,Clalit,Poland,1.84,62.0,True
